,angulo(erro),corr,gps_x_anterior,gps_x_atual,gps_x_final,gps_y_anterior,gps_y_atual,gps_y_final,servo,sinal(erro)
3402,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3403,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3404,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3405,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3406,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3407,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3408,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3409,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3410,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3411,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3412,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3413,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3414,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3415,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3416,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3417,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3418,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3419,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3420,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3421,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3422,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3423,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3424,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3425,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3426,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3427,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3428,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3429,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3430,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3431,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3432,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3433,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3434,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3435,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3436,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3437,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3438,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3439,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3440,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3441,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3442,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3443,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3444,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3445,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3446,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3447,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3448,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3449,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3450,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3451,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3452,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3453,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3454,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3455,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3456,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3457,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3458,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3459,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3460,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3461,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3462,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3463,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3464,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3465,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3466,0.0,0.0,3.0,3.0,7538593.133685706,428321.25520552445,3.2518643137862457,21330815.635440543,-16.259321568931227,6.918703392155344
3467,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-221.50223212581705,5.892488839370914
3468,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3469,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3470,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3471,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3472,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3473,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3474,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3475,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3476,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3477,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3478,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3479,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3480,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3481,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3482,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3483,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3484,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3485,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3486,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3487,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3488,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3489,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3490,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3491,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3492,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3493,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3494,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3495,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3496,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3497,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3498,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3499,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3500,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3501,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3502,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3503,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3504,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3505,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3506,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3507,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3508,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3509,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3510,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3511,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3512,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3513,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3514,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3515,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3516,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3517,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3518,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3519,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3520,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3521,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3522,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3523,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3524,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3525,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3526,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3527,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3528,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3529,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3530,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3531,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3532,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3533,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3534,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3535,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3536,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3537,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3538,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3539,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3540,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3541,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3542,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3543,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3544,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3545,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3546,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3547,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3548,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3549,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3550,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3551,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3552,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3553,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3554,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3555,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3556,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3557,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3558,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3559,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3560,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3561,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3562,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3563,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3564,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3565,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3566,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3567,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3568,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3569,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3570,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3571,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3572,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3573,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3574,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3575,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3576,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3577,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3578,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3579,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3580,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3581,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3582,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3583,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3584,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3585,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3586,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3587,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3588,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3589,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3590,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3591,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3592,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3593,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3594,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3595,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3596,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3597,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3598,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3599,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3600,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3601,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
3602,0.0,0.0,3.0,3.0,721753.3459289398,553001.7218860412,37.459016073267215,506254.87212869525,-187.29508036633607,6.0635245981683195
